298,1.523,10500
299,1.510,10500
300,1.533,10500
301,1.518,10500
302,1.498,10500
303,1.507,10500
304,1.530,10500
305,1.477,10500
306,1.465,10500
307,1.528,10500
308,1.534,10500
309,1.479,10500
310,1.478,10500
311,1.500,10500
312,1.517,10500
313,1.355,10500
314,1.402,10500
315,1.328,10500
316,1.410,10500
317,1.384,10500
318,1.351,10500
319,1.390,10500
320,1.347,10500
321,1.377,10500
322,1.355,10500
323,1.369,10500
324,1.341,10500
325,1.379,10500
326,1.346,10500
327,1.405,10500
328,1.376,10500
329,1.370,10500
330,1.341,10500
331,1.340,10500
332,1.436,10500
333,1.405,10500
334,1.379,10500
335,1.346,10500
336,1.368,10500
337,1.402,10500
338,1.366,10500
339,1.380,10500
340,1.379,10500
341,1.351,10500
342,1.348,10500
343,1.379,10500
344,1.422,10500
345,1.363,10500
346,1.386,10500
347,1.395,10500
348,1.346,10500
349,1.374,10500
350,1.370,10500
351,1.376,10500
352,1.364,10500
353,1.389,10500
354,1.385,10500
355,1.361,10500
356,1.359,10500
357,1.391,10500
358,1.405,10500
359,1.394,10500
360,1.384,10500
361,1.381,10500
362,1.377,10500
363,1.397,10500
364,1.390,10500
365,1.376,10500
366,1.341,10500
367,1.370,10500
368,1.364,10500
369,1.361,10500
370,1.412,10500
371,1.373,10500
372,1.353,10500
373,1.359,10500
374,1.387,10500
375,1.395,10500
376,1.391,10500
377,1.353,10500
378,1.378,10500
379,1.424,10500
380,1.391,10500
381,1.365,10500
382,1.384,10500
383,1.389,10500
384,1.384,10500
385,1.357,10500
386,1.417,10500
387,1.386,10500
388,1.371,10500
389,1.381,10500
390,1.368,10500
391,1.392,10500
392,1.358,10500
393,1.393,10500
394,1.367,10500
395,1.379,10500
396,1.374,10500
397,1.354,10500
398,1.365,10500
399,1.354,10500
400,1.378,10500
401,1.372,10500
402,1.413,10500
403,1.420,10500
404,1.388,10500
405,1.369,10500
406,1.424,10500
407,1.369,10500
408,1.367,10500
409,1.383,10500
410,1.407,10500
411,1.398,10500
412,1.394,10500
413,1.344,10500
414,1.353,10500
415,1.398,10500
416,1.366,10500
417,1.400,10500
418,1.379,10500
419,1.361,10500
420,1.357,10500
421,1.402,10500
422,1.423,10500
423,1.359,10500
424,1.372,10500
425,1.352,10500
426,1.361,10500
427,1.369,10500
428,1.395,10500
429,1.337,10500
430,1.346,10500
431,1.362,10500
432,1.380,10500
433,1.420,10500
434,1.387,10500
435,1.362,10500
436,1.344,10500
437,1.379,10500
438,1.379,10500
439,1.416,10500
440,1.448,10500
441,1.361,10500
442,1.420,10500
443,1.381,10500
444,1.358,10500
445,1.383,10500
446,1.352,10500
447,1.381,10500
448,1.383,10500
449,1.429,10500
450,1.354,10500
451,1.390,10500
452,1.367,10500
453,1.433,10500
454,1.360,10500
455,1.408,10500
456,1.407,10500
457,1.363,10500
458,1.375,10500
459,1.358,10500
460,1.417,10500
461,1.379,10500
462,1.376,10500
463,1.366,10500
464,1.358,10500
465,1.390,10500
466,1.372,10500
467,1.377,10500
468,1.350,10500
469,1.392,10500
470,1.376,10500
471,1.388,10500
472,1.364,10500
473,1.391,10500
474,1.419,10500
475,1.380,10500
476,1.391,10500
477,1.368,10500
478,1.354,10500
479,2.048,10500
480,1.365,10500
481,1.405,10500
482,1.397,10500
483,1.350,10500
484,1.436,10500
485,1.366,10500
486,1.422,10500
487,1.373,10500
488,1.415,10500
489,1.365,10500
490,1.391,10500
491,1.375,10500
492,1.401,10500
493,1.363,10500
494,1.347,10500
495,1.413,10500
496,1.377,10500
497,1.438,10500
498,1.358,10500
499,1.352,10500
500,1.394,10500
501,1.402,10500
502,1.388,10500
503,1.355,10500
504,1.394,10500
505,1.374,10500
506,1.376,10500
507,1.396,10500
508,1.362,10500
509,1.366,10500
510,1.374,10500
511,1.404,10500
512,1.385,10500
513,1.443,10500
514,1.383,10500
515,1.356,10500
516,1.392,10500
517,1.375,10500
518,1.393,10500
519,1.379,10500
520,1.359,10500
521,1.420,10500
522,1.414,10500
523,1.398,10500
524,1.347,10500
525,1.358,10500
526,1.405,10500
527,1.371,10500
528,1.373,10500
529,1.392,10500
530,1.387,10500
531,1.369,10500
532,1.398,10500
533,1.376,10500
534,1.358,10500
535,1.368,10500
536,1.377,10500
537,1.378,10500
538,1.400,10500
539,1.408,10500
540,1.402,10500
541,1.341,10500
542,1.394,10500
543,1.404,10500
544,1.390,10500
545,1.328,10500
546,1.358,10500
547,1.404,10500
548,1.409,10500
549,1.379,10500
550,1.355,10500
551,1.384,10500
552,1.367,10500
553,1.402,10500
554,1.384,10500
555,1.380,10500
